scorer,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000,DLC_resnet50_josh_lrnDec5shuffle1_300000
bodyparts,pellet,pellet,pellet,left_mcp,left_mcp,left_mcp,left_wrist,left_wrist,left_wrist,left_elbow,left_elbow,left_elbow,left_shoulder,left_shoulder,left_shoulder,left_scapula,left_scapula,left_scapula,left_mtp,left_mtp,left_mtp,left_ankle,left_ankle,left_ankle,left_knee,left_knee,left_knee,left_hip,left_hip,left_hip,left_asis,left_asis,left_asis,right_mcp,right_mcp,right_mcp,right_wrist,right_wrist,right_wrist,right_elbow,right_elbow,right_elbow,right_shoulder,right_shoulder,right_shoulder,right_scapula,right_scapula,right_scapula,right_mtp,right_mtp,right_mtp,right_ankle,right_ankle,right_ankle,right_knee,right_knee,right_knee,right_hip,right_hip,right_hip,right_asis,right_asis,right_asis
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1094.246826171875,379.5559997558594,0.9515709280967712,1164.0020751953125,562.1900024414062,0.9717137813568115,1168.7884521484375,532.7234497070312,0.9931960105895996,1217.8310546875,445.1199645996094,0.13494789600372314,1196.256591796875,365.09881591796875,0.9548972249031067,1217.167724609375,445.4040222167969,0.04169858992099762,1168.8492431640625,642.4029541015625,0.9940290451049805,1106.2528076171875,616.4423217773438,0.9874112010002136,1038.8233642578125,648.4171752929688,0.015352987684309483,1041.7376708984375,646.7871704101562,0.07576000690460205,967.6863403320312,291.65985107421875,0.20533081889152527,1044.118408203125,679.7194213867188,0.9489903450012207,1039.732177734375,646.6578369140625,0.9641451835632324,968.7975463867188,534.2557983398438,0.28702712059020996,966.0191650390625,379.4373474121094,0.9785031676292419,969.8129272460938,290.5036315917969,0.48478376865386963,961.7609252929688,646.1380615234375,0.9977352619171143,963.1769409179688,619.326416015625,0.991231381893158,964.6459350585938,615.0321044921875,0.02308618277311325,1277.3204345703125,550.9610595703125,0.017508473247289658,1166.936767578125,566.7106323242188,0.025809142738580704
1,1094.1663818359375,379.51580810546875,0.9528593420982361,1164.0775146484375,562.0833129882812,0.9724524021148682,1168.8861083984375,532.664306640625,0.993213415145874,1217.4000244140625,446.59375,0.07891678810119629,1196.3812255859375,365.3158874511719,0.9532243609428406,1216.6226806640625,446.6545715332031,0.04887807369232178,1168.81396484375,642.3848876953125,0.9943119287490845,1106.2197265625,616.5695190429688,0.9887723326683044,1038.6842041015625,648.3378295898438,0.015924829989671707,1041.7615966796875,646.8035278320312,0.07458165287971497,967.6422119140625,291.685791015625,0.20529283583164215,1044.099365234375,679.80615234375,0.9505673050880432,1039.6138916015625,646.51904296875,0.9633757472038269,968.9039306640625,534.5414428710938,0.26007628440856934,965.9295043945312,379.6897888183594,0.9773063063621521,969.6652221679688,290.49774169921875,0.5041295886039734,961.6932373046875,646.1754150390625,0.9977655410766602,963.123046875,619.2723999023438,0.9906938672065735,964.574462890625,615.2252807617188,0.027756651863455772,1274.7530517578125,551.3125,0.029080530628561974,1166.987548828125,566.6138916015625,0.026296157389879227
2,1094.1739501953125,379.50518798828125,0.9465073943138123,1164.0687255859375,562.0932006835938,0.9718831181526184,1168.7960205078125,532.622314453125,0.9924594759941101,1041.5078125,647.98193359375,0.06745666265487671,1196.2802734375,365.1820068359375,0.9526813626289368,972.4874267578125,535.5823974609375,0.025947298854589462,1168.8524169921875,642.484375,0.9941117167472839,1106.261474609375,616.415771484375,0.9879781007766724,1038.75244140625,648.3352661132812,0.015912460163235664,1041.736572265625,646.9027709960938,0.07495187222957611,967.5836791992188,292.1588439941406,0.1458677053451538,1044.1002197265625,679.7950439453125,0.9504585266113281,1039.5755615234375,646.6429443359375,0.9633870720863342,969.4856567382812,535.250244140625,0.28184258937835693,966.0386962890625,379.64276123046875,0.9771117568016052,969.7225341796875,291.03265380859375,0.40975138545036316,961.8779907226562,646.1928100585938,0.9978201389312744,963.3746948242188,619.2855834960938,0.9907035827636719,964.7086791992188,615.1339721679688,0.026223568245768547,970.338623046875,535.8079833984375,0.01863056607544422,1166.96630859375,566.58251953125,0.025908565148711205
3,1094.161865234375,379.4507751464844,0.9422270655632019,1164.17822265625,562.0761108398438,0.9732527136802673,1168.888671875,532.6552124023438,0.9930152893066406,1041.508544921875,647.8531494140625,0.06440600007772446,1196.324462890625,365.0424499511719,0.9521676898002625,972.8452758789062,536.0452270507812,0.030584361404180527,1168.9154052734375,642.486572265625,0.994138240814209,1106.3314208984375,616.4303588867188,0.9883841276168823,1038.7283935546875,648.2783813476562,0.015651259571313858,1041.7606201171875,646.81103515625,0.07642536610364914,967.65234375,291.9404296875,0.19760428369045258,1044.1064453125,679.8507080078125,0.9485819339752197,1039.57470703125,646.596923828125,0.963508665561676,970.028564453125,535.9248657226562,0.30780360102653503,965.9661865234375,379.39532470703125,0.9785364866256714,969.7039794921875,290.8387145996094,0.4855014681816101,961.7535400390625,646.2056274414062,0.99781334400177,963.4274291992188,619.4432373046875,0.9916836023330688,964.7182006835938,615.06689453125,0.024662848562002182,970.7086791992188,536.2643432617188,0.021388765424489975,1167.0787353515625,566.5770874023438,0.026468243449926376
4,1094.1959228515625,379.5355224609375,0.9466421604156494,1164.1468505859375,562.0786743164062,0.9730587601661682,1168.7615966796875,532.3894653320312,0.9931694269180298,1041.514892578125,647.712890625,0.0639180839061737,1196.3013916015625,365.00189208984375,0.9550887942314148,972.7373046875,535.7445068359375,0.03206124156713486,1168.9822998046875,642.5568237304688,0.9939737915992737,1106.21484375,616.384033203125,0.9872663617134094,1038.7518310546875,648.1832885742188,0.015368307009339333,1041.7908935546875,646.6626586914062,0.0779295414686203,967.4912719726562,291.9645080566406,0.23130404949188232,1044.1939697265625,679.8687133789062,0.9498845338821411,1039.6162109375,646.4994506835938,0.9623724222183228,970.0189819335938,535.5335693359375,0.32910922169685364,966.0120239257812,379.6820373535156,0.9780296087265015,969.4896850585938,290.89581298828125,0.5337721705436707,961.7279663085938,646.1437377929688,0.9977656602859497,963.4046630859375,619.44384765625,0.9914896488189697,964.708251953125,615.0912475585938,0.02224317006766796,970.6968994140625,536.014892578125,0.023774290457367897,1167.0445556640625,566.58984375,0.02650861069560051
5,1094.220703125,379.5184631347656,0.9391921758651733,1164.1171875,561.9544677734375,0.973314106464386,1168.8497314453125,532.1830444335938,0.9931007623672485,1041.521484375,647.8192749023438,0.06318404525518417,1196.5286865234375,364.3936462402344,0.9523926973342896,972.626708984375,535.664794921875,0.028886480256915092,1168.9404296875,642.5637817382812,0.99425208568573,1106.072998046875,616.4432373046875,0.9876168370246887,1038.7919921875,648.2645263671875,0.01619519665837288,1041.8653564453125,646.755615234375,0.07395046949386597,967.6145629882812,291.6469421386719,0.2225247472524643,1044.074462890625,679.7428588867188,0.9478631615638733,1039.732666015625,646.5975952148438,0.9621342420578003,969.7323608398438,535.3385009765625,0.267293244600296,965.9902954101562,379.64111328125,0.9774477481842041,969.6139526367188,290.4743347167969,0.5309221148490906,961.75830078125,646.2657470703125,0.9978533387184143,963.4284057617188,619.0713500976562,0.9913884997367859,964.6060791015625,615.1798095703125,0.023832660168409348,970.58447265625,535.8261108398438,0.017533205449581146,1167.064697265625,566.5098266601562,0.02784290723502636
6,1094.1805419921875,379.5626525878906,0.9419249296188354,1164.0384521484375,561.818359375,0.9733750224113464,1168.779296875,532.0732421875,0.992693305015564,1041.52587890625,647.8792724609375,0.06214010715484619,1196.2720947265625,365.0335693359375,0.9528766870498657,972.4884643554688,535.5151977539062,0.028003236278891563,1168.9305419921875,642.5889892578125,0.9944728016853333,1106.0992431640625,616.4536743164062,0.9878599047660828,1038.8531494140625,648.3265380859375,0.016121938824653625,1041.8634033203125,646.826904296875,0.07291463017463684,967.6483154296875,291.48333740234375,0.21109461784362793,1044.0496826171875,679.7865600585938,0.9490574598312378,1039.7615966796875,646.6138305664062,0.9622272849082947,969.53076171875,535.1089477539062,0.24710270762443542,966.0567016601562,379.4525146484375,0.9771379232406616,969.62890625,290.2479248046875,0.4874976575374603,961.802978515625,646.2730102539062,0.9978618025779724,963.3811645507812,619.1600341796875,0.9909623265266418,964.6306762695312,615.1390380859375,0.02364290878176689,970.404052734375,535.7766723632812,0.017229489982128143,1167.0145263671875,566.3883666992188,0.02994120493531227
7,1094.2159423828125,379.6370849609375,0.9443320035934448,1163.9918212890625,561.9268798828125,0.9726382493972778,1168.83984375,532.195556640625,0.9930421113967896,1041.5323486328125,647.9207763671875,0.06500911712646484,1196.296142578125,365.0650329589844,0.9518850445747375,972.4215087890625,535.287109375,0.028224661946296692,1168.9483642578125,642.5977783203125,0.9942150712013245,1106.137451171875,616.602783203125,0.9879230856895447,1038.781494140625,648.3499145507812,0.015976818278431892,1041.8907470703125,646.9102783203125,0.07197046279907227,967.7413330078125,291.5570068359375,0.21155475080013275,1044.101806640625,679.8531494140625,0.9481486678123474,1039.6917724609375,646.6887817382812,0.9622140526771545,969.4515380859375,534.8457641601562,0.28268665075302124,965.9788208007812,379.48779296875,0.9775135517120361,969.7213745117188,290.39410400390625,0.5033436417579651,961.6873168945312,646.2351684570312,0.9978819489479065,963.4475708007812,619.2206420898438,0.9914360642433167,964.6156616210938,615.2421875,0.02267500013113022,970.390625,535.65380859375,0.016082126647233963,1166.960205078125,566.434814453125,0.029137494042515755
