csv_path,relative_path,filename,phase,cohort,group,rat_id,subject_id,cam_id,experiment_day,timestamp_date,timestamp_time,camera_label,cam1_dlt_coeffs,cam1_xypts,cam2_dlt_coeffs,cam2_xypts,cam3_dlt_coeffs,cam3_xypts,cam4_dlt_coeffs,cam4_xypts,cam5_dlt_coeffs,cam5_xypts
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_22_58_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_22_58_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_22_58_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_22_58_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_22_58_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:22:58,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_23_18_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_23_18_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_23_18_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_23_18_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_23_18_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:23:18,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_24_01_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_01_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_24_01_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_01_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_24_01_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:24:01,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_24_14_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_14_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_24_14_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_14_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_24_14_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:24:14,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_24_22_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_22_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_24_22_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_22_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_24_22_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:24:22,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_24_42_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_42_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_24_42_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_24_42_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_24_42_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:24:42,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_26_15_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_26_15_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_26_15_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_26_15_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_26_15_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:26:15,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_26_46_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_26_46_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_26_46_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_26_46_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_26_46_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:26:46,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_27_50_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_27_50_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_27_50_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_27_50_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_27_50_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:27:50,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_28_29_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_28_29_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_28_29_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_28_29_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_28_29_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:28:29,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_29_38_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_29_38_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_29_38_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_29_38_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_29_38_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:29:38,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_29_46_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_29_46_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_29_46_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_29_46_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_29_46_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:29:46,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_30_06_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_30_06_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_30_06_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_30_06_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_30_06_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:30:06,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_30_27_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_30_27_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_30_27_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_30_27_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_30_27_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:30:27,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-3/2026-01-16_15_30_43_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_30_43_camcommerb1.csv,01_16_26/cam1/5A-3/2026-01-16_15_30_43_camcommerb1/postablate_cam1_5A-3_2026-01-16_15_30_43_camcommerb1.csv,postablate_cam1_5A-3_2026-01-16_15_30_43_camcommerb1.csv,post_ablate,5A,5A,3,3,1,1/16/26,1/16/26,15:30:43,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-4/2026-01-16_15_38_37_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_38_37_camcommerb1.csv,01_16_26/cam1/5A-4/2026-01-16_15_38_37_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_38_37_camcommerb1.csv,postablate_cam1_5A-4_2026-01-16_15_38_37_camcommerb1.csv,post_ablate,5A,5A,4,4,1,1/16/26,1/16/26,15:38:37,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-4/2026-01-16_15_38_50_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_38_50_camcommerb1.csv,01_16_26/cam1/5A-4/2026-01-16_15_38_50_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_38_50_camcommerb1.csv,postablate_cam1_5A-4_2026-01-16_15_38_50_camcommerb1.csv,post_ablate,5A,5A,4,4,1,1/16/26,1/16/26,15:38:50,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-4/2026-01-16_15_38_59_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_38_59_camcommerb1.csv,01_16_26/cam1/5A-4/2026-01-16_15_38_59_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_38_59_camcommerb1.csv,postablate_cam1_5A-4_2026-01-16_15_38_59_camcommerb1.csv,post_ablate,5A,5A,4,4,1,1/16/26,1/16/26,15:38:59,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
/zfsgpu3/storage/lrn_project/josh_project/josh_lrn-gtk-2025-12-05/experimental_videos/01_16_26/cam1/5A-4/2026-01-16_15_39_11_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_39_11_camcommerb1.csv,01_16_26/cam1/5A-4/2026-01-16_15_39_11_camcommerb1/postablate_cam1_5A-4_2026-01-16_15_39_11_camcommerb1.csv,postablate_cam1_5A-4_2026-01-16_15_39_11_camcommerb1.csv,post_ablate,5A,5A,4,4,1,1/16/26,1/16/26,15:39:11,camcommerb1,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb01xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb02xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb03xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb04xypts.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05DLTcoefs.csv,calibration/01_16_26/calculated_calibs/01_16_26_cal01_camcommerb05xypts.csv
